#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view;heading smoothing strategy;orientation smoothing strategy
False;False;False;False;;DeviceLocationProvider;20180614-193406.927;20180614-193406.000;37.78526000;-122.40164200;32.0;29.8;29.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193406.929;20180614-193406.000;37.78526000;-122.40164200;32.0;30.5;39.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193406.931;20180614-193406.000;37.78526000;-122.40164200;32.0;32.5;39.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193407.427;20180614-193407.000;37.78527450;-122.40163400;32.0;28.9;51.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193407.428;20180614-193407.000;37.78527450;-122.40163400;32.0;31.7;41.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193407.429;20180614-193407.000;37.78527450;-122.40163400;32.0;30.9;39.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193407.927;20180614-193407.000;37.78527450;-122.40163400;32.0;28.9;36.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193407.928;20180614-193407.000;37.78527450;-122.40163400;32.0;30.5;39.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193407.929;20180614-193407.000;37.78527450;-122.40163400;32.0;29.4;40.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193408.428;20180614-193408.000;37.78529000;-122.40161900;32.0;44.1;56.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193408.430;20180614-193408.000;37.78529000;-122.40161900;32.0;32.3;43.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193408.431;20180614-193408.000;37.78529000;-122.40161900;32.0;32.9;42.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193408.927;20180614-193408.000;37.78529000;-122.40161900;32.0;44.1;47.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193408.929;20180614-193408.000;37.78529000;-122.40161900;32.0;35.1;44.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193408.930;20180614-193408.000;37.78529000;-122.40161900;32.0;36.5;46.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193409.428;20180614-193409.000;37.78529360;-122.40161100;32.0;44.1;56.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193409.431;20180614-193409.000;37.78529360;-122.40161100;32.0;38.0;49.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193409.432;20180614-193409.000;37.78529360;-122.40161100;32.0;40.3;48.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193409.928;20180614-193409.000;37.78529360;-122.40161100;32.0;44.1;43.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193409.929;20180614-193409.000;37.78529360;-122.40161100;32.0;41.0;47.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193409.931;20180614-193409.000;37.78529360;-122.40161100;32.0;44.1;50.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193410.429;20180614-193410.000;37.78529740;-122.40160000;32.0;68.7;49.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193410.431;20180614-193410.000;37.78529740;-122.40160000;32.0;48.9;50.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193410.433;20180614-193410.000;37.78529740;-122.40160000;32.0;50.2;49.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193410.931;20180614-193410.000;37.78529740;-122.40160000;32.0;68.7;50.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193410.932;20180614-193410.000;37.78529740;-122.40160000;32.0;53.9;49.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193410.934;20180614-193410.000;37.78529740;-122.40160000;32.0;56.4;49.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193411.429;20180614-193411.000;37.78530000;-122.40158800;32.0;77.8;53.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193411.430;20180614-193411.000;37.78530000;-122.40158800;32.0;60.7;50.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193411.432;20180614-193411.000;37.78530000;-122.40158800;32.0;64.9;49.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193411.929;20180614-193411.000;37.78530000;-122.40158800;32.0;77.8;62.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193411.931;20180614-193411.000;37.78530000;-122.40158800;32.0;67.5;51.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193411.934;20180614-193411.000;37.78530000;-122.40158800;32.0;73.2;52.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193412.430;20180614-193412.000;37.78530500;-122.40158100;32.0;77.8;49.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193412.432;20180614-193412.000;37.78530500;-122.40158100;32.0;74.2;53.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193412.433;20180614-193412.000;37.78530500;-122.40158100;32.0;75.5;54.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193412.930;20180614-193412.000;37.78530500;-122.40158100;32.0;77.8;59.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193412.932;20180614-193412.000;37.78530500;-122.40158100;32.0;76.0;55.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193412.933;20180614-193412.000;37.78530500;-122.40158100;32.0;77.8;55.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193413.430;20180614-193413.000;37.78531270;-122.40157300;32.0;49.7;41.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193413.432;20180614-193413.000;37.78531270;-122.40157300;32.0;72.3;53.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193413.434;20180614-193413.000;37.78531270;-122.40157300;32.0;70.9;54.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193413.931;20180614-193413.000;37.78531270;-122.40157300;32.0;49.7;52.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193413.933;20180614-193413.000;37.78531270;-122.40157300;32.0;66.6;53.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
